mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller
UG1_ANA0-HG003_DBC0_0-sent-sentdug-Indel_gt50	Indel_gt50	UG1_ANA0-HG003_DBC0_0	2799325643.0	2799324735.0	18.0	890.0	390.0	0.8135283363802559	0.9801762114537445	0.999999860680706	0.3046875	0.6953125	0.6953125	HG003	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-All	All	UG1_ANA0-HG003_DBC0_0	2799325643.0	2795653514.0	19546.0	3652583.0	277621.0	0.9609110782176997	0.9946772022442567	0.9999007053512425	0.07063780913153618	0.9293621908684638	0.9293621908684638	HG003	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-SNPts	SNPts	UG1_ANA0-HG004_DBC0_0	2524487531.0	2522221328.0	20128.0	2246075.0	4837.0	0.9944732423239169	0.9911181831459935	0.9999980822496939	0.002148906754240059	0.9978510932457599	0.9978510932457599	HG004	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-SNPtv	SNPtv	UG1_ANA0-HG004_DBC0_0	2524487531.0	2523409507.0	11992.0	1066032.0	5420.0	0.9918994210682046	0.988875943392726	0.9999978521170094	0.005058556052907643	0.9949414439470924	0.9949414439470924	HG004	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-INS_50	INS_50	UG1_ANA0-HG004_DBC0_0	2524487531.0	2524258198.0	28974.0	200359.0	7252.0	0.9170923505071588	0.8736597000867734	0.9999971270850299	0.034930711763827546	0.9650692882361724	0.9650692882361724	HG004	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-INS_gt50	INS_gt50	UG1_ANA0-HG004_DBC0_0	2524487531.0	2524487531.0	0.0	0.0	1.0			0.99999999960388	1.0	0.0	0.0	HG004	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-DEL_50	DEL_50	UG1_ANA0-HG004_DBC0_0	2524487531.0	2524240996.0	48993.0	197542.0	2429.0	0.8848346942706258	0.8012736528281988	0.9999990377314739	0.012146761280385656	0.9878532387196144	0.9878532387196144	HG004	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-DEL_gt50	DEL_gt50	UG1_ANA0-HG004_DBC0_0	2524487531.0	2524487531.0	0.0	0.0	7.0			0.99999999722716	1.0	0.0	0.0	HG004	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-Indel_50	Indel_50	UG1_ANA0-HG004_DBC0_0	2524487531.0	2524452905.0	10856.0	23770.0	936.0	0.8012539607631631	0.6864783688557731	0.9999996292267322	0.0378855338784101	0.9621144661215899	0.9621144661215899	HG004	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-Indel_gt50	Indel_gt50	UG1_ANA0-HG004_DBC0_0	2524487531.0	2524487105.0	23.0	403.0	6.0	0.9652694610778443	0.9460093896713615	0.9999999976232796	0.014669926650366748	0.9853300733496333	0.9853300733496333	HG004	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-All	All	UG1_ANA0-HG004_DBC0_0	2524487531.0	2520632384.0	120966.0	3734181.0	20888.0	0.9813600560089227	0.9686222081803885	0.9999917132593237	0.005562614162349613	0.9944373858376504	0.9944373858376504	HG004	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-SNPts	SNPts	UG1_ANA0-HG004_DBC0_0	2524487531.0	2522221328.0	20128.0	2246075.0	4837.0	0.9944732423239169	0.9911181831459935	0.9999980822496939	0.002148906754240059	0.9978510932457599	0.9978510932457599	HG004	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-SNPtv	SNPtv	UG1_ANA0-HG004_DBC0_0	2524487531.0	2523409507.0	11992.0	1066032.0	5420.0	0.9918994210682046	0.988875943392726	0.9999978521170094	0.005058556052907643	0.9949414439470924	0.9949414439470924	HG004	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-INS_50	INS_50	UG1_ANA0-HG004_DBC0_0	2524487531.0	2524258198.0	28974.0	200359.0	7252.0	0.9170923505071588	0.8736597000867734	0.9999971270850299	0.034930711763827546	0.9650692882361724	0.9650692882361724	HG004	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-INS_gt50	INS_gt50	UG1_ANA0-HG004_DBC0_0	2524487531.0	2524487531.0	0.0	0.0	1.0			0.99999999960388	1.0	0.0	0.0	HG004	ultima	-1	-2	sent	sentdug
