Name	X	Y
background: EAS	-1.027	-1.844
background: EAS	-0.876	-0.916
background: EAS	-0.64	-2.114
background: EAS	-1.556	-1.537
background: EAS	-1.396	-1.966
background: EAS	-1.607	-1.008
background: EAS	-0.762	-1.374
background: EAS	-0.527	-1.321
background: EAS	-1.531	0.651
background: EAS	-0.721	-1.142
background: EAS	-0.836	-1.253
background: EAS	-1.449	-1.111
background: EAS	-0.532	-1.734
background: EAS	-0.391	-1.743
background: EAS	-0.093	-1.878
background: EAS	-0.859	-1.405
background: EAS	-1.237	-0.604
background: EAS	-2.292	-1.438
background: EAS	-1.467	-0.897
background: EAS	-0.571	-1.592
background: EAS	-1.041	-1.623
background: EAS	-0.614	-0.576
background: EAS	-1.464	-0.365
background: EAS	-1.221	-1.818
background: EAS	-0.856	-0.796
background: AFR	1.919	-0.848
background: AFR	1.351	-0.432
background: AFR	1.468	-0.201
background: AFR	1.583	-0.391
background: AFR	0.755	0.216
background: AFR	2.084	-0.586
background: AFR	0.993	-1.082
background: AFR	0.881	-0.661
background: AFR	1.247	-0.63
background: AFR	1.439	0.083
background: AFR	0.726	-1.287
background: AFR	1.043	-1.09
background: AFR	1.03	-1.005
background: AFR	1.708	-1.039
background: AFR	1.625	-0.605
background: AFR	1.659	-0.811
background: AFR	1.278	-0.315
background: AFR	1.036	0.976
background: AFR	1.469	0.151
background: AFR	1.247	-0.426
background: AFR	2.124	0.29
background: AFR	1.304	-1.274
background: AFR	1.417	0.985
background: AFR	1.49	-1.237
background: AFR	0.969	0.121
background: AFR	0.813	-0.652
background: AFR	1.995	0.584
background: AFR	1.888	-1.36
background: AFR	2.089	-0.138
background: EAS	-1.311	-0.763
background: EAS	-1.402	-1.42
background: EAS	-0.286	-1.982
background: EAS	-0.983	-1.717
background: EAS	-1.288	-0.908
background: EAS	-0.761	-1.585
background: EAS	-0.928	-1.27
background: EAS	-0.845	-0.318
background: EAS	-1.108	-1.47
background: EAS	-1.446	-1.817
background: EAS	-1.258	-0.708
background: EAS	-1.723	-0.403
background: EAS	-0.913	-0.891
background: EAS	-0.229	0.431
background: EAS	-1.905	-0.817
background: EAS	-0.887	0.662
background: EAS	-0.858	-1.161
background: EAS	-0.672	-1.248
background: EAS	-1.77	-0.157
background: EAS	-1.127	-0.064
background: EAS	-0.797	-0.889
background: EAS	-0.987	-0.382
background: EAS	-1.26	-1.086
background: EAS	-1.69	-1.064
background: EAS	-1.631	-0.859
background: EAS	-1.059	-1.801
background: EAS	-0.743	-2.063
background: EAS	-1.129	-0.24
background: EAS	-1.229	0.113
background: EAS	-1.367	-1.18
background: EAS	-0.698	-0.063
background: EAS	-1.066	-1.132
background: EAS	-0.999	-0.255
background: EAS	-1.027	0.134
background: EAS	-0.707	-0.502
background: EAS	-0.8	-0.147
background: EAS	-1.743	-0.773
background: EAS	-1.403	-0.924
background: EAS	-0.922	-1.065
background: EAS	-1.52	-1.531
background: EAS	-1.373	-0.073
background: EAS	0.288	-0.74
background: EAS	-1.96	-0.826
background: EAS	-1.191	-0.665
background: EAS	-1.125	-1.062
background: EAS	-1.732	-1.23
background: EAS	-1.073	-0.042
background: EAS	-1.199	-0.509
background: EAS	-1.178	-2.03
background: EAS	-0.928	0.048
background: EAS	-0.664	-0.965
background: EAS	-1.497	-1.434
background: EAS	-0.528	-0.499
background: EAS	-1.615	-0.276
background: EAS	-0.55	-1.233
background: EAS	-0.222	0.353
background: EAS	-2.008	-0.973
background: EAS	-1.151	0.351
background: EAS	0.033	-0.538
background: EAS	-1.81	-1.623
background: EAS	-1.45	-0.989
background: EAS	-0.947	-1.023
background: EAS	-1.951	-1.144
background: EAS	-1.855	-0.303
background: EAS	-1.665	-0.389
background: EAS	-1.186	-0.123
background: EAS	-0.485	-1.445
background: EAS	-0.813	-1.382
background: EAS	-1.706	0.324
background: EAS	-0.974	-0.701
background: AFR	1.583	-0.471
background: AFR	0.777	-0.058
background: AFR	1.187	0.035
background: AFR	2.21	-0.47
background: AFR	1.044	-0.335
background: AFR	1.896	-0.284
background: AFR	1.387	-0.418
background: AFR	1.394	-1.253
background: AFR	0.769	-0.108
background: AFR	0.481	-0.558
background: AFR	0.084	-0.34
background: AFR	1.565	0.199
background: AFR	1.524	-0.205
background: AFR	0.624	-0.731
background: AFR	1.592	0.028
background: AFR	0.865	-0.292
background: AFR	1.239	-0.638
background: AFR	1.726	-1.408
background: EAS	-1.465	-1.213
background: EAS	-0.306	-1.172
background: EAS	-0.362	-0.998
background: EAS	-1.383	-1.128
background: EAS	-0.644	-0.138
background: EAS	-1.396	-1.61
background: EAS	-1.311	-0.46
background: EAS	-1.327	-0.707
background: EAS	-1.085	-1.058
background: EAS	-1.69	-0.639
background: EAS	-1.154	-1.291
background: EAS	-1.073	-1.598
background: EAS	-1.416	-1.342
background: EAS	-0.484	-0.7
background: EAS	-1.776	-1.218
background: EAS	-0.907	-0.719
background: EAS	-0.815	0.428
background: EAS	-0.453	-1.415
background: EAS	-1.231	-1.0
background: EAS	-1.019	-0.812
background: EAS	-0.723	-0.655
background: EAS	-0.723	-1.204
background: EAS	-0.422	-0.541
background: EAS	-1.243	-0.895
background: EAS	-0.735	-1.405
background: EAS	-1.536	-0.648
background: EAS	-1.632	-0.611
background: EAS	-1.027	-0.345
background: EAS	-0.343	-0.408
background: EAS	-0.591	-0.765
background: EAS	-1.309	-0.971
background: EAS	-1.072	-1.561
background: EAS	-1.151	0.236
background: EAS	-1.55	-0.471
background: AFR	1.577	-0.531
background: AFR	1.11	-0.206
background: AFR	2.366	-1.02
background: AFR	0.712	-0.768
background: AFR	1.277	-1.176
background: AFR	1.366	-0.397
background: AFR	1.65	-0.113
background: AFR	0.979	-1.335
background: AFR	2.405	-0.722
background: AFR	1.374	-0.95
background: AFR	1.312	-1.587
background: AFR	2.387	0.432
background: AFR	1.696	-1.335
background: AFR	0.878	-0.158
background: AFR	0.219	-0.324
background: AFR	1.553	0.452
background: AFR	1.477	-1.582
background: AFR	0.923	-0.813
background: AFR	1.225	-0.823
background: AFR	1.061	-0.708
background: AFR	1.928	-1.428
background: AFR	2.096	0.295
background: AFR	1.63	-0.163
background: AFR	1.23	-0.158
background: AFR	1.245	-0.718
background: AFR	1.04	-1.589
background: AFR	1.865	-0.834
background: AFR	1.159	0.002
background: AFR	1.265	-0.912
background: AFR	1.602	-1.58
background: AFR	0.967	-1.315
background: AFR	0.842	-0.006
background: AFR	1.809	-0.17
background: AFR	1.092	-0.576
background: AFR	1.103	-1.023
background: AFR	1.244	-0.31
background: AFR	1.094	-1.076
background: AFR	1.225	-0.973
background: AFR	1.732	-0.218
background: AFR	1.148	-1.021
background: AFR	0.683	-0.983
background: AFR	1.346	-0.418
background: AFR	2.012	-0.575
background: AFR	1.621	-1.601
background: AFR	1.159	-0.581
background: AFR	1.12	-0.82
background: AFR	1.294	0.589
background: AFR	2.005	-1.047
background: AFR	1.318	-0.697
background: AFR	1.398	0.658
background: AFR	0.767	-0.72
background: AFR	1.462	-0.629
background: AFR	1.262	-0.226
background: AFR	0.862	-0.51
background: AFR	1.844	-0.466
background: AFR	0.768	-0.199
background: AFR	0.892	-1.477
background: AFR	0.988	-1.281
background: AFR	2.011	-0.371
background: AFR	0.782	-1.634
background: AFR	0.726	-0.331
background: AFR	1.414	-0.978
background: AFR	1.26	-0.836
background: AFR	0.982	-0.177
background: AFR	1.79	-0.066
background: AFR	0.614	0.334
background: AFR	1.533	-0.232
background: AFR	0.874	0.558
background: AFR	0.8	-0.334
background: AFR	1.128	0.327
background: AFR	1.675	-0.707
background: AFR	1.614	-0.192
background: AFR	1.542	-0.567
background: AFR	1.507	-0.775
background: AFR	1.724	-0.304
background: AFR	1.099	0.451
background: AFR	1.409	0.132
background: AFR	1.743	0.089
background: AFR	0.684	-0.529
background: AFR	1.175	-1.058
background: AFR	0.745	-0.094
background: AFR	1.528	-0.593
background: AFR	0.311	-0.608
background: AFR	0.958	-1.287
background: AFR	1.715	-0.536
background: AFR	1.067	0.41
background: AFR	1.288	-0.852
background: AFR	2.072	-0.947
background: AFR	1.39	-0.706
background: AFR	1.368	-0.572
background: AFR	1.767	-0.862
background: AFR	2.37	0.363
background: AFR	1.459	-1.374
background: AFR	0.367	-0.094
background: AFR	1.144	-0.76
background: AFR	0.015	0.059
background: AFR	1.538	1.072
background: AFR	0.499	-1.647
background: AFR	2.303	0.694
background: AFR	1.476	-0.144
background: AFR	1.968	0.024
background: AFR	2.107	0.716
background: AFR	1.465	-1.518
background: AFR	1.935	-0.866
background: AFR	1.621	-1.16
background: AFR	1.732	-0.579
background: AFR	1.601	-1.025
background: AFR	1.591	0.035
background: AFR	0.962	-0.562
background: AFR	0.819	0.913
background: AFR	1.255	0.404
background: AFR	1.306	-0.005
background: AFR	0.724	-0.181
background: AFR	2.071	-0.259
background: AFR	0.597	-0.713
background: AFR	0.804	-0.415
background: AFR	0.784	-0.859
background: AFR	1.451	0.267
background: AFR	1.403	-0.489
background: AFR	2.2	0.375
background: AFR	1.903	-0.041
background: AFR	1.537	-0.807
background: AFR	0.415	-0.208
background: AFR	2.138	-0.208
background: AFR	1.713	0.056
background: AFR	1.142	-0.079
background: AFR	1.983	0.322
background: AFR	1.68	-0.684
background: AFR	1.616	-0.829
background: AFR	1.951	-1.17
background: AFR	1.373	-0.387
background: AFR	2.153	-1.284
background: AFR	1.573	-0.913
background: AFR	1.101	-0.36
background: AFR	0.33	0.081
background: AFR	0.603	-1.5
background: AFR	1.17	-0.603
background: AFR	0.942	-0.866
background: AFR	0.75	-1.645
background: AFR	1.776	-0.87
background: AFR	0.746	-0.906
background: AFR	0.463	-0.428
background: AMR	0.765	1.758
background: AMR	1.381	1.814
background: AMR	-1.312	1.068
background: AMR	-0.616	0.572
background: AMR	-0.443	0.469
background: AMR	-0.45	0.857
background: AMR	-0.189	-0.327
background: AMR	1.518	0.82
background: AMR	-0.512	0.732
background: AMR	-0.185	0.808
background: AMR	-0.641	0.912
background: AMR	0.113	0.7
background: AMR	-1.314	1.281
background: AMR	-0.815	0.371
background: AMR	0.141	0.009
background: AMR	-0.004	1.942
background: AMR	-0.732	0.511
background: AMR	-0.567	0.478
background: AMR	-0.398	1.731
background: AFR	1.584	0.526
background: AFR	0.737	-0.442
background: AFR	0.89	-1.211
background: AFR	1.793	-0.173
background: AFR	0.914	-0.456
background: AFR	1.548	0.127
background: AFR	0.534	-0.224
background: AFR	1.101	1.539
background: AMR	0.017	-0.435
background: AMR	-0.866	1.051
background: AMR	-1.239	0.191
background: AMR	0.21	0.214
background: AMR	0.233	0.707
background: AMR	-0.108	-0.461
background: AMR	-1.419	-0.537
background: AMR	0.246	1.109
background: AMR	-0.366	-0.433
background: AMR	-0.559	-0.024
background: AMR	-1.362	0.188
background: AMR	-1.26	0.079
background: AMR	-1.401	1.451
background: AMR	-1.327	0.696
background: AMR	-0.231	0.25
background: AMR	-0.216	-0.754
background: AMR	-0.564	-0.27
background: AMR	0.835	0.081
background: AMR	-0.654	0.737
background: AMR	-0.689	1.989
background: AMR	0.138	0.216
background: AMR	-0.076	2.311
background: AMR	-0.071	0.963
background: AMR	-0.354	0.696
background: AMR	-1.544	0.971
background: AMR	-1.438	1.242
background: AMR	-0.846	-0.589
background: AMR	-0.035	0.709
background: AMR	-0.172	1.696
background: AMR	0.378	1.413
background: AMR	-0.077	1.33
background: AMR	-0.464	0.274
background: AMR	-0.557	1.165
background: AMR	-1.296	1.067
background: AMR	-0.059	0.616
background: AMR	0.51	0.889
background: AMR	-0.606	0.973
background: AMR	0.746	1.595
background: AMR	-0.771	0.526
background: AMR	-0.842	1.311
background: AMR	0.315	1.277
background: AMR	-0.478	0.499
background: AMR	0.726	1.323
background: AMR	-0.439	0.083
background: AMR	0.152	1.062
background: AFR	1.055	-0.361
background: AFR	1.26	-0.855
background: AFR	0.159	0.16
background: AFR	1.708	-0.567
background: AFR	1.621	-0.666
background: AFR	1.673	-1.318
background: AFR	1.017	1.496
background: AFR	1.886	0.677
background: AFR	1.587	0.237
background: AFR	1.471	1.412
background: AFR	0.914	0.484
background: AFR	1.399	-0.569
background: AFR	1.048	-0.423
background: AFR	2.072	-0.335
background: AFR	0.336	0.685
background: AFR	0.21	0.206
background: AFR	0.556	0.454
background: AFR	0.976	-1.168
background: AFR	1.439	0.253
background: AFR	0.29	0.02
background: AFR	1.318	0.369
background: AFR	-0.483	0.478
background: AFR	0.686	-0.761
background: AFR	-0.373	0.674
background: AFR	0.295	1.319
background: AFR	0.589	-1.018
background: AFR	1.937	0.012
background: AFR	0.001	-0.167
background: AFR	1.426	-0.446
background: AFR	0.858	0.309
background: AFR	-0.351	-0.213
background: AFR	1.477	-1.288
background: AFR	0.526	-0.413
background: AFR	-0.707	0.94
background: AFR	1.289	0.428
background: AFR	0.964	-0.346
background: AFR	2.134	-0.682
background: AFR	2.437	-0.137
background: AFR	1.164	0.322
background: AFR	2.183	0.253
background: AFR	0.743	-0.639
background: AFR	1.487	0.423
background: AFR	1.58	0.499
background: AFR	1.349	-0.546
background: AFR	1.648	-0.636
background: AFR	0.727	-0.497
background: AFR	1.959	-0.369
background: AFR	1.393	0.63
background: AFR	0.962	-1.552
background: AFR	0.737	0.83
background: AFR	-0.111	0.662
background: AFR	0.86	-2.137
background: EUR	0.239	1.336
background: EUR	0.602	1.888
background: EUR	1.401	1.727
background: EUR	-0.332	0.909
background: EUR	0.137	1.826
background: EUR	-0.013	0.724
background: EUR	-0.311	1.668
background: EUR	0.514	1.516
background: EUR	-0.121	1.082
background: EUR	-0.592	1.333
background: EUR	-0.509	1.046
background: EUR	-0.054	1.115
background: EUR	-0.481	0.103
background: EUR	-0.253	1.246
background: EUR	-0.247	1.081
background: EUR	-0.302	1.194
background: EUR	1.298	2.023
background: EUR	1.236	0.989
background: EUR	-0.301	1.504
background: EUR	-1.116	0.463
background: EUR	0.891	0.92
background: EUR	-1.036	1.343
background: EUR	-0.589	0.223
background: EUR	-0.206	1.883
background: EUR	0.085	1.367
background: EUR	-0.091	0.827
background: EUR	-1.086	1.734
background: EUR	0.232	1.494
background: EUR	0.364	1.481
background: EUR	0.614	1.827
background: EUR	-0.397	2.339
background: EUR	0.609	0.469
background: EUR	0.294	0.879
background: EUR	-0.088	1.078
background: EUR	-0.589	1.31
background: EUR	0.205	0.937
background: EUR	-0.533	1.263
background: EUR	-0.485	0.503
background: EUR	-0.863	0.434
background: EUR	0.131	1.488
background: EUR	0.521	0.947
background: EUR	-0.497	1.637
background: EUR	-0.337	0.431
background: EUR	-0.97	0.652
background: EUR	0.76	1.084
background: EUR	0.535	1.658
background: EUR	-0.383	0.667
background: EUR	0.202	1.691
background: EUR	1.148	1.374
background: EUR	-0.632	0.617
background: EUR	0.74	1.819
background: EUR	-0.133	0.809
background: EUR	-0.031	0.769
background: EUR	-0.798	1.207
background: EUR	-0.163	0.966
background: EUR	0.117	1.926
background: EUR	-1.126	0.851
background: EUR	-1.224	0.278
background: EUR	-0.666	1.177
background: EUR	0.081	0.906
background: EUR	0.451	1.459
background: EUR	0.192	1.302
background: EUR	-0.557	0.572
background: EUR	0.731	1.541
background: EUR	0.595	0.152
background: EUR	0.228	0.662
background: EUR	-0.088	1.258
background: EUR	0.725	0.734
background: EUR	0.064	0.964
background: EUR	-0.276	1.637
background: EUR	-0.035	0.412
background: EUR	-0.387	2.387
background: EUR	0.406	0.07
background: EUR	-0.028	0.222
background: EUR	0.222	0.899
background: EUR	-0.64	0.91
background: EUR	-1.059	0.273
background: EUR	-0.813	0.519
background: EUR	-0.237	0.527
background: EUR	1.1	0.936
background: EUR	0.489	0.892
background: EUR	1.01	1.367
background: EUR	0.436	0.779
background: EUR	0.8	2.031
background: EUR	-0.038	0.606
background: EUR	-0.239	1.399
background: EUR	-0.028	1.142
background: EUR	-0.161	0.922
background: EUR	0.137	1.413
background: EUR	0.2	1.775
background: EUR	-0.518	0.102
background: EUR	0.581	1.23
background: EUR	-0.339	0.615
background: EUR	0.156	2.085
background: EUR	-0.263	1.174
background: EUR	0.249	1.728
background: EUR	-0.37	0.317
background: EUR	0.553	1.482
background: EUR	-0.071	0.19
background: EUR	-1.216	1.41
background: EUR	-0.195	0.448
background: EUR	-0.612	1.434
background: EUR	0.552	0.728
background: EUR	0.986	1.336
background: EUR	0.029	0.769
background: EUR	0.367	0.233
background: EUR	-0.728	0.494
background: SAS	0.503	-0.203
background: SAS	0.01	0.118
background: SAS	-0.249	0.575
background: SAS	0.127	0.378
background: SAS	-0.838	0.263
background: SAS	-0.128	-0.001
background: SAS	-0.288	1.266
background: SAS	-0.274	-0.278
background: SAS	0.09	-0.583
background: SAS	0.21	0.893
background: SAS	-0.282	-0.928
background: SAS	0.239	0.358
background: SAS	-0.176	-0.157
background: SAS	0.012	1.023
background: SAS	0.465	0.15
background: SAS	-0.648	-0.056
background: SAS	-0.316	-0.568
background: SAS	-0.421	-0.165
background: SAS	0.095	1.607
background: SAS	0.006	-0.761
background: SAS	0.163	0.491
background: SAS	-0.475	-0.369
background: SAS	-0.562	-0.275
background: SAS	0.631	-0.369
background: SAS	0.564	0.099
background: SAS	-0.368	-0.228
background: SAS	0.177	1.228
background: SAS	-0.941	-0.307
background: SAS	-0.611	-0.526
background: SAS	-0.067	0.307
background: SAS	-0.407	0.371
background: SAS	-0.168	-0.165
background: SAS	-0.804	0.108
background: SAS	0.155	0.225
background: SAS	-0.445	-0.088
background: SAS	-0.312	0.62
background: SAS	-0.351	-0.585
background: SAS	-0.165	0.017
background: SAS	-0.479	-0.277
background: SAS	-0.433	-0.849
background: SAS	0.096	-0.764
background: SAS	-0.834	-0.884
background: SAS	0.111	-0.324
background: SAS	-0.893	-0.276
background: SAS	-0.014	-0.336
background: SAS	0.412	0.4
background: SAS	0.723	-0.128
background: SAS	-1.376	-0.012
background: SAS	0.19	0.12
background: SAS	-0.249	0.417
background: SAS	-0.326	-0.431
background: SAS	0.058	0.484
background: SAS	0.595	-0.311
background: SAS	0.176	0.232
background: SAS	-0.665	0.519
background: SAS	-0.203	-0.129
background: SAS	0.61	-0.373
background: SAS	0.752	0.542
background: SAS	0.629	-0.296
background: SAS	0.036	-0.925
background: SAS	-0.648	0.28
background: SAS	-0.423	1.101
background: SAS	-0.037	-0.043
background: SAS	-0.666	0.148
background: SAS	0.123	-0.127
background: SAS	-0.193	0.445
background: SAS	-0.289	-0.164
background: SAS	0.035	-0.119
background: SAS	-0.218	-0.121
background: SAS	0.03	-0.575
background: SAS	1.01	0.609
background: SAS	-0.74	-0.488
background: SAS	-0.125	-0.858
background: SAS	0.202	0.047
background: SAS	-0.335	0.508
background: SAS	0.439	-0.381
background: SAS	-0.169	0.279
background: SAS	0.436	1.129
background: SAS	1.058	0.513
background: SAS	-0.165	-0.469
background: SAS	0.176	1.198
background: SAS	-0.422	-0.417
background: SAS	-0.276	-2.024
background: SAS	0.413	0.413
background: SAS	-0.325	-0.283
background: SAS	0.185	0.672
background: SAS	-0.052	-0.006
background: SAS	-0.589	-0.812
background: SAS	-0.166	-0.234
background: SAS	-0.5	0.19
background: SAS	-0.57	-0.364
background: SAS	0.517	-1.179
background: SAS	1.075	0.575
background: SAS	-0.548	-0.659
background: SAS	-0.004	-0.074
background: SAS	0.603	-0.504
background: SAS	0.577	0.678
background: SAS	0.492	-0.54
background: SAS	-0.959	-0.179
background: SAS	0.032	0.138
background: SAS	0.194	-0.515
background: SAS	0.218	0.279
background: SAS	-0.554	0.114
NA24149	-0.5639	1.099
NA12878	-0.5995	0.7076
NA24695	1.413	1.906
NA24631	-1.425	1.959
NA24694	-1.587	1.969
NA24143	0.8325	0.4654
NA24385	0.3262	1.154
