Sample	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller
ONT1_ANA1-HG003_DBC0_0-sent-sentdont-DEL_gt50	DEL_gt50	ONT1_ANA1-HG003_DBC0_0	2528531102.0	2528531102.0	0.0	0.0	0.0			1.0				HG003	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG003_DBC0_0-sent-sentdont-INS_50	INS_50	ONT1_ANA1-HG003_DBC0_0	2528531102.0	2528306913.0	42657.0	181532.0	4935.0	0.8841073794124522	0.8097275067019345	0.9999980481047052	0.026465808963516333	0.9735341910364836	0.9735341910364836	HG003	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG003_DBC0_0-sent-sentdont-INS_gt50	INS_gt50	ONT1_ANA1-HG003_DBC0_0	2528531102.0	2528531101.0	0.0	1.0	2.0	0.5	1.0	0.9999999992090269	0.6666666666666666	0.33333333333333337	0.3333333333333333	HG003	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG003_DBC0_0-sent-sentdont-Indel_50	Indel_50	ONT1_ANA1-HG003_DBC0_0	2528531102.0	2528484177.0	8286.0	38639.0	4707.0	0.8560667323946782	0.8234203516249334	0.9999981384138052	0.10859133484058506	0.891408665159415	0.891408665159415	HG003	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG003_DBC0_0-sent-sentdont-Indel_gt50	Indel_gt50	ONT1_ANA1-HG003_DBC0_0	2528531102.0	2528530621.0	21.0	460.0	6.0	0.9714889123548046	0.9563409563409564	0.9999999976270804	0.012875536480686695	0.9871244635193133	0.9871244635193133	HG003	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG003_DBC0_0-sent-sentdont-SNPts	SNPts	ONT1_ANA1-HG003_DBC0_0	2528531102.0	2526276543.0	3723.0	2250836.0	2572.0	0.998603583389142	0.9983486792760802	0.999998981901887	0.001141382297391329	0.9988586177026086	0.9988586177026086	HG003	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG003_DBC0_0-sent-sentdont-SNPtv	SNPtv	ONT1_ANA1-HG003_DBC0_0	2528531102.0	2527459717.0	2826.0	1068559.0	1934.0	0.9977776512014223	0.9973622927332378	0.9999992348054028	0.0018066442284069115	0.9981933557715931	0.9981933557715931	HG003	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG004_DBC0_0-sent-sentdont-All	All	ONT1_ANA1-HG004_DBC0_0	2524487531.0	2520631640.0	95114.0	3760777.0	26602.0	0.9840754022820076	0.9753328089409167	0.9999894464074675	0.007023854755491859	0.9929761452445082	0.9929761452445082	HG004	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG004_DBC0_0-sent-sentdont-DEL_50	DEL_50	ONT1_ANA1-HG004_DBC0_0	2524487531.0	2524252589.0	37710.0	197232.0	14413.0	0.8832858994999856	0.8394923002272902	0.9999942902236615	0.06809988424011906	0.931900115759881	0.931900115759881	HG004	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG004_DBC0_0-sent-sentdont-DEL_gt50	DEL_gt50	ONT1_ANA1-HG004_DBC0_0	2524487531.0	2524487531.0	0.0	0.0	0.0			1.0				HG004	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG004_DBC0_0-sent-sentdont-INS_50	INS_50	ONT1_ANA1-HG004_DBC0_0	2524487531.0	2524261266.0	43381.0	182884.0	4579.0	0.884078428339392	0.8082734846308532	0.999998186007227	0.024426153427609714	0.9755738465723903	0.9755738465723903	HG004	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG004_DBC0_0-sent-sentdont-INS_gt50	INS_gt50	ONT1_ANA1-HG004_DBC0_0	2524487531.0	2524487531.0	0.0	0.0	0.0			1.0				HG004	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG004_DBC0_0-sent-sentdont-Indel_50	Indel_50	ONT1_ANA1-HG004_DBC0_0	2524487531.0	2524438384.0	8785.0	40362.0	5343.0	0.8510521654788512	0.8212505341119498	0.9999978834941168	0.11690187069248441	0.8830981293075156	0.8830981293075156	HG004	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG004_DBC0_0-sent-sentdont-Indel_gt50	Indel_gt50	ONT1_ANA1-HG004_DBC0_0	2524487531.0	2524487079.0	14.0	438.0	8.0	0.9755011135857461	0.9690265486725663	0.9999999968310395	0.017937219730941704	0.9820627802690582	0.9820627802690582	HG004	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG004_DBC0_0-sent-sentdont-SNPts	SNPts	ONT1_ANA1-HG004_DBC0_0	2524487531.0	2522220650.0	3075.0	2263806.0	1368.0	0.9990196500263125	0.998643510620981	0.9999994576211014	0.0006039271155328465	0.9993960728844672	0.9993960728844672	HG004	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG004_DBC0_0-sent-sentdont-SNPtv	SNPtv	ONT1_ANA1-HG004_DBC0_0	2524487531.0	2523409327.0	2149.0	1076055.0	891.0	0.9985894253300234	0.9980068706849539	0.9999996469063993	0.00082733953234424	0.9991726604676557	0.9991726604676557	HG004	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG005_DBC0_0-sent-sentdont-All	All	ONT1_ANA1-HG005_DBC0_0	2503728811.0	2500037605.0	42776.0	3648430.0	12261.0	0.992513904914609	0.9884113755775212	0.9999950956978232	0.0033493676467093235	0.9966506323532907	0.9966506323532907	HG005	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG005_DBC0_0-sent-sentdont-DEL_50	DEL_50	ONT1_ANA1-HG005_DBC0_0	2503728811.0	2503533729.0	16074.0	179008.0	5345.0	0.9435502787038623	0.917603879394306	0.9999978650223376	0.028993290046812364	0.9710067099531876	0.9710067099531876	HG005	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG005_DBC0_0-sent-sentdont-DEL_gt50	DEL_gt50	ONT1_ANA1-HG005_DBC0_0	2503728811.0	2503728811.0	0.0	0.0	1.0			0.9999999996005957	1.0	0.0	0.0	HG005	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG005_DBC0_0-sent-sentdont-INS_50	INS_50	ONT1_ANA1-HG005_DBC0_0	2503728811.0	2503539579.0	19352.0	169880.0	2257.0	0.9402023969958686	0.8977339984780587	0.9999990984772184	0.01311164944201421	0.9868883505579857	0.9868883505579857	HG005	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG005_DBC0_0-sent-sentdont-INS_gt50	INS_gt50	ONT1_ANA1-HG005_DBC0_0	2503728811.0	2503728811.0	0.0	0.0	1.0			0.9999999996005957	1.0	0.0	0.0	HG005	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG005_DBC0_0-sent-sentdont-Indel_50	Indel_50	ONT1_ANA1-HG005_DBC0_0	2503728811.0	2503696437.0	1889.0	30485.0	1229.0	0.9513481462988391	0.9416507073577562	0.9999995091260352	0.03875260137478716	0.9612473986252128	0.9612473986252128	HG005	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG005_DBC0_0-sent-sentdont-Indel_gt50	Indel_gt50	ONT1_ANA1-HG005_DBC0_0	2503728811.0	2503728443.0	24.0	344.0	5.0	0.9595536959553698	0.9347826086956522	0.9999999980029783	0.014326647564469915	0.9856733524355301	0.9856733524355301	HG005	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG005_DBC0_0-sent-sentdont-SNPts	SNPts	ONT1_ANA1-HG005_DBC0_0	2503728811.0	2501507318.0	3518.0	2217975.0	2026.0	0.9987517713634195	0.998416380335207	0.9999991900889738	0.0009126122015260354	0.999087387798474	0.999087387798474	HG005	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG005_DBC0_0-sent-sentdont-SNPtv	SNPtv	ONT1_ANA1-HG005_DBC0_0	2503728811.0	2502676154.0	1919.0	1050738.0	1397.0	0.9984245474137112	0.9981769940255942	0.999999441797846	0.0013277763785065604	0.9986722236214934	0.9986722236214934	HG005	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG006_DBC0_0-sent-sentdont-All	All	ONT1_ANA1-HG006_DBC0_0	2799325643.0	2795731049.0	10392.0	3584202.0	406135.0	0.9450849322162589	0.9971089920029912	0.9998547514040713	0.10177962412698477	0.8982203758730152	0.8982203758730153	HG006	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG006_DBC0_0-sent-sentdont-DEL_50	DEL_50	ONT1_ANA1-HG006_DBC0_0	2799325643.0	2799166845.0	3601.0	155197.0	48178.0	0.8570324126867546	0.9773233919822668	0.999982788746272	0.23689244007375537	0.7631075599262447	0.7631075599262446	HG006	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG006_DBC0_0-sent-sentdont-DEL_gt50	DEL_gt50	ONT1_ANA1-HG006_DBC0_0	2799325643.0	2799325618.0	24.0	1.0	220.0	0.008130081300813009	0.04	0.9999999214096491	0.995475113122172	0.004524886877828038	0.004524886877828055	HG006	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG006_DBC0_0-sent-sentdont-INS_50	INS_50	ONT1_ANA1-HG006_DBC0_0	2799325643.0	2799173152.0	3311.0	149180.0	36386.0	0.8825730572063292	0.9782872431815648	0.9999870013303734	0.19608117866419494	0.8039188213358051	0.8039188213358051	HG006	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG006_DBC0_0-sent-sentdont-INS_gt50	INS_gt50	ONT1_ANA1-HG006_DBC0_0	2799325643.0	2799325623.0	11.0	9.0	450.0	0.037578288100208766	0.45	0.999999839247023	0.9803921568627451	0.019607843137254943	0.0196078431372549	HG006	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG006_DBC0_0-sent-sentdont-Indel_50	Indel_50	ONT1_ANA1-HG006_DBC0_0	2799325643.0	2799305815.0	396.0	19432.0	9038.0	0.8046710008696013	0.980028242888844	0.9999967713528222	0.3174569722514928	0.6825430277485072	0.6825430277485072	HG006	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG006_DBC0_0-sent-sentdont-Indel_gt50	Indel_gt50	ONT1_ANA1-HG006_DBC0_0	2799325643.0	2799324864.0	54.0	725.0	488.0	0.7279116465863456	0.9306803594351734	0.9999998256722822	0.4023083264633141	0.597691673536686	0.597691673536686	HG006	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG006_DBC0_0-sent-sentdont-SNPts	SNPts	ONT1_ANA1-HG006_DBC0_0	2799325643.0	2797104546.0	1940.0	2219157.0	188547.0	0.9588474423506217	0.9991265577325078	0.9999325966233313	0.07830987530028607	0.9216901246997139	0.9216901246997139	HG006	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG006_DBC0_0-sent-sentdont-SNPtv	SNPtv	ONT1_ANA1-HG006_DBC0_0	2799325643.0	2798284087.0	1055.0	1040501.0	122828.0	0.943814303240305	0.9989870923886954	0.9999561078843318	0.10558320131278426	0.8944167986872158	0.8944167986872157	HG006	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG007_DBC0_0-sent-sentdont-All	All	ONT1_ANA1-HG007_DBC0_0	2799325643.0	2795714342.0	10840.0	3600461.0	444219.0	0.9405616341001891	0.9969983116887792	0.9998411323999304	0.10982797155770048	0.8901720284422995	0.8901720284422995	HG007	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG007_DBC0_0-sent-sentdont-DEL_50	DEL_50	ONT1_ANA1-HG007_DBC0_0	2799325643.0	2799166703.0	3269.0	155671.0	50443.0	0.8528656034449698	0.9794324902478923	0.999981979604522	0.2447334969968076	0.7552665030031924	0.7552665030031924	HG007	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG007_DBC0_0-sent-sentdont-DEL_gt50	DEL_gt50	ONT1_ANA1-HG007_DBC0_0	2799325643.0	2799325611.0	30.0	2.0	195.0	0.017467248908296942	0.0625	0.9999999303403699	0.9898477157360406	0.010152284263959421	0.01015228426395939	HG007	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG007_DBC0_0-sent-sentdont-INS_50	INS_50	ONT1_ANA1-HG007_DBC0_0	2799325643.0	2799173067.0	2934.0	149642.0	37755.0	0.8803169663473276	0.9807702390939598	0.9999865122699215	0.20147067455722342	0.7985293254427765	0.7985293254427765	HG007	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG007_DBC0_0-sent-sentdont-INS_gt50	INS_gt50	ONT1_ANA1-HG007_DBC0_0	2799325643.0	2799325623.0	16.0	4.0	457.0	0.016632016632016633	0.2	0.9999998367464215	0.9913232104121475	0.008676789587852451	0.008676789587852495	HG007	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG007_DBC0_0-sent-sentdont-Indel_50	Indel_50	ONT1_ANA1-HG007_DBC0_0	2799325643.0	2799306103.0	342.0	19198.0	9741.0	0.7920130365725366	0.9824974411463664	0.9999965202211745	0.3366045820519023	0.6633954179480976	0.6633954179480978	HG007	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG007_DBC0_0-sent-sentdont-Indel_gt50	Indel_gt50	ONT1_ANA1-HG007_DBC0_0	2799325643.0	2799324870.0	32.0	741.0	521.0	0.7282555282555282	0.9586028460543338	0.99999981388373	0.41283676703645006	0.5871632329635499	0.5871632329635499	HG007	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG007_DBC0_0-sent-sentdont-SNPts	SNPts	ONT1_ANA1-HG007_DBC0_0	2799325643.0	2797093295.0	2664.0	2229684.0	208972.0	0.9546915395490991	0.9988066376747712	0.9999252951665377	0.08569146283854713	0.9143085371614529	0.9143085371614529	HG007	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG007_DBC0_0-sent-sentdont-SNPtv	SNPtv	ONT1_ANA1-HG007_DBC0_0	2799325643.0	2798278571.0	1553.0	1045519.0	136135.0	0.9382212079905738	0.9985168164175912	0.999951352814253	0.11520715877913501	0.884792841220865	0.884792841220865	HG007	ultima	-1.0	-2.0	sent	sentdont
